mesos	51.97751322751323
titanium	61.11061750333185
talendesb	68.2258064516129
appceleratorstudio	76.67351832819458
mulestudio	59.20765027322405
duracloud	70.16516516516516
jirasoftware	55.3409090909091
clover	47.1875
talenddataquality	53.83055756698044
moodle	43.138936535162955
datamanagement	41.244911077780166
springxd	56.79523539421441
usergrid	65.35269709543567
bamboo	61.13243761996161
aptanastudio	55.63329312424609
mule	59.257592800899886
