mesos	59.4642857142857
titanium	64.42470013327411
talendesb	64.66589861751153
appceleratorstudio	80.99349092154849
mulestudio	61.734972677595636
duracloud	71.75675675675676
jirasoftware	65.68181818181819
clover	52.838541666666664
talenddataquality	54.22157856625633
moodle	44.67409948542023
datamanagement	45.73816155988858
springxd	58.90243902439024
usergrid	68.92116182572613
bamboo	65.14395393474088
aptanastudio	56.68275030156816
mule	61.113610798650164
